RentalMedianID,Postcode,Suburb,City,State,StateCode,1 BR Flat,2 BR Flat,3 BR Flat,4 BR Flat,1 BR House,2 BR House,3 BR House,4 BR House
12593,3825,Coalville,Morwell,Victoria,VIC,,,,,,,,
12594,3825,Coopers Creek,Morwell,Victoria,VIC,,,,,,,,
12595,3825,Erica,Morwell,Victoria,VIC,,,,,,,,
12596,3825,Fumina,Morwell,Victoria,VIC,,,,,,,,
12597,3825,Fumina South,Morwell,Victoria,VIC,,,,,,,,
12598,3825,Hernes Oak,Morwell,Victoria,VIC,,,,,,,,
12599,3825,Hill End,Morwell,Victoria,VIC,,,,,,,,
12600,3825,Jacob Creek,Morwell,Victoria,VIC,,,,,,,,
12601,3825,Jericho,Morwell,Victoria,VIC,,,,,,,,
12602,3825,Moe,Morwell,Victoria,VIC,130,160,235,,,190,250,290
12603,3825,Moe South,Morwell,Victoria,VIC,,,,,,,,
12604,3825,Moondarra,Morwell,Victoria,VIC,,,,,,,,
12605,3825,Newborough,Morwell,Victoria,VIC,130,160,235,,,190,250,290
12606,3825,Newborough East,Morwell,Victoria,VIC,,,,,,,,
12607,3825,Rawson,Morwell,Victoria,VIC,,,,,,,,
12608,3825,Tanjil,Morwell,Victoria,VIC,,,,,,,,
12609,3825,Tanjil South,Morwell,Victoria,VIC,,,,,,,,
12610,3825,Thalloo,Morwell,Victoria,VIC,,,,,,,,
12611,3825,Thomson,Morwell,Victoria,VIC,,,,,,,,
12612,3825,Toombon,Morwell,Victoria,VIC,,,,,,,,
12613,3825,Walhalla,Morwell,Victoria,VIC,,,,,,,,
12614,3825,Westbury,Morwell,Victoria,VIC,,,,,,,,
12615,3825,Willow Grove,Morwell,Victoria,VIC,,,,,,,,
12616,3825,Yallourn,Morwell,Victoria,VIC,,,,,,,,
12617,3825,Yallourn North,Morwell,Victoria,VIC,,,,,,,,
12618,3831,Neerim,Melbourne,Victoria,VIC,,,,,,,,
12619,3831,Neerim East,Melbourne,Victoria,VIC,,,,,,,,
12620,3831,Neerim South,Melbourne,Victoria,VIC,,,,,,,,
12621,3832,Nayook,Melbourne,Victoria,VIC,,,,,,,,
12622,3832,Neerim Junction,Melbourne,Victoria,VIC,,,,,,,,
12623,3832,Neerim North,Melbourne,Victoria,VIC,,,,,,,,
12624,3833,Ada,Melbourne,Victoria,VIC,,,,,,,,
12625,3833,Baw Baw,Melbourne,Victoria,VIC,,,,,,,,
12626,3833,Baw Baw Village,Melbourne,Victoria,VIC,,,,,,,,
12627,3833,Gentle Annie,Melbourne,Victoria,VIC,,,,,,,,
12628,3833,Icy Creek,Melbourne,Victoria,VIC,,,,,,,,
12629,3833,Loch Valley,Melbourne,Victoria,VIC,,,,,,,,
12630,3833,Mt Baw Baw,Melbourne,Victoria,VIC,,,,,,,,
12631,3833,Noojee,Melbourne,Victoria,VIC,,,,,,,,
12632,3833,Piedmont,Melbourne,Victoria,VIC,,,,,,,,
12633,3833,Tanjil Bren,Melbourne,Victoria,VIC,,,,,,,,
12634,3833,Toorongo,Melbourne,Victoria,VIC,,,,,,,,
12635,3833,Vesper,Melbourne,Victoria,VIC,,,,,,,,
12636,3835,Thorpdale,Melbourne,Victoria,VIC,,,,,,,,
12637,3840,Driffield,Morwell,Victoria,VIC,,,,,,,,
12638,3840,Hazelwood,Morwell,Victoria,VIC,,,,,,,,
12639,3840,Hazelwood North,Morwell,Victoria,VIC,,,,,,,,
12640,3840,Hazelwood South,Morwell,Victoria,VIC,,,,,,,,
12641,3840,Jeeralang,Morwell,Victoria,VIC,,,,,,,,
12642,3840,Jeeralang Junction,Morwell,Victoria,VIC,,,,,,,,
12643,3840,Maryvale,Morwell,Victoria,VIC,,,,,,,,
12644,3840,Mid Valley,Morwell,Victoria,VIC,,,,,,,,
12645,3840,Morwell,Morwell,Victoria,VIC,150,180,210,,,190,230,280
12646,3840,Morwell East,Morwell,Victoria,VIC,,,,,,,,
12647,3840,Morwell Upper,Morwell,Victoria,VIC,,,,,,,,
12648,3842,Churchill,Morwell,Victoria,VIC,,,,,,,,
12649,3844,Blackwarry,Melbourne,Victoria,VIC,,,,,,,,
12650,3844,Callignee,Morwell,Victoria,VIC,,,,,,,,
12651,3844,Callignee North,Morwell,Victoria,VIC,,,,,,,,
12652,3844,Carrajung,Morwell,Victoria,VIC,,,,,,,,
12653,3844,Flynn,Morwell,Victoria,VIC,,,,,,,,
12654,3844,Flynns Creek,Morwell,Victoria,VIC,,,,,,,,
12655,3844,Koornalla,Morwell,Victoria,VIC,,,,,,,,
12656,3844,Loy Yang,Morwell,Victoria,VIC,,,,,,,,
12657,3844,Mount Tassie,Morwell,Victoria,VIC,,,,,,,,
12658,3844,Traralgon,Morwell,Victoria,VIC,163,225,278,,,250,288,360
12659,3844,Traralgon East,Morwell,Victoria,VIC,,,,,,,,
12660,3844,Traralgon South,Morwell,Victoria,VIC,,,,,,,,
12661,3844,Tyers,Morwell,Victoria,VIC,,,,,,,,
12662,3844,Willung South,Morwell,Victoria,VIC,,,,,,,,
12663,3847,Hiamdale,Melbourne,Victoria,VIC,,,,,,,,
12664,3847,Nambrok,Melbourne,Victoria,VIC,,,,,,,,
12665,3847,Rosedale,Melbourne,Victoria,VIC,,,,,,,,
12666,3847,Willung,Melbourne,Victoria,VIC,,,,,,,,
12667,3850,Giffard,Melbourne,Victoria,VIC,,,,,,,,
12668,3850,Sale,Melbourne,Victoria,VIC,160,230,300,,,240,280,350
12669,3850,Sale North,Melbourne,Victoria,VIC,,,,,,,,
12670,3850,Wurruk,Melbourne,Victoria,VIC,,,,,,,,
12671,3851,Airly,Melbourne,Victoria,VIC,,,,,,,,
12672,3851,Bundalaguah,Melbourne,Victoria,VIC,,,,,,,,
12673,3851,Clydebank,Melbourne,Victoria,VIC,,,,,,,,
12674,3851,Cobains,Melbourne,Victoria,VIC,,,,,,,,
12675,3851,Darriman,Melbourne,Victoria,VIC,,,,,,,,
12676,3851,Dutson,Melbourne,Victoria,VIC,,,,,,,,
12677,3851,Dutson Downs,Melbourne,Victoria,VIC,,,,,,,,
12678,3851,Flamingo Beach,Melbourne,Victoria,VIC,,,,,,,,
12679,3851,Fulham,Melbourne,Victoria,VIC,,,,,,,,
12680,3851,Giffard West,Melbourne,Victoria,VIC,,,,,,,,
12681,3851,Glomar Beach,Melbourne,Victoria,VIC,,,,,,,,
12682,3851,Golden Beach,Melbourne,Victoria,VIC,,,,,,,,
12683,3851,Kilmany,Melbourne,Victoria,VIC,,,,,,,,
12684,3851,Lake Wellington,Melbourne,Victoria,VIC,,,,,,,,
12685,3851,Loch Sport,Melbourne,Victoria,VIC,,,,,,,,
12686,3851,Longford,Melbourne,Victoria,VIC,,,,,,,,
12687,3851,Montgomery,Melbourne,Victoria,VIC,,,,,,,,
12688,3851,Myrtlebank,Melbourne,Victoria,VIC,,,,,,,,
12689,3851,Paradise Beach,Melbourne,Victoria,VIC,,,,,,,,
12690,3851,Pearsondale,Melbourne,Victoria,VIC,,,,,,,,
12691,3851,Seacombe,Melbourne,Victoria,VIC,,,,,,,,
12692,3851,Seaspray,Melbourne,Victoria,VIC,,,,,,,,
12693,3851,Somerton Park,Melbourne,Victoria,VIC,,,,,,,,
12694,3851,Stradbroke,Melbourne,Victoria,VIC,,,,,,,,
12695,3851,The Heart,Melbourne,Victoria,VIC,,,,,,,,
12696,3851,The Honeysuckles,Melbourne,Victoria,VIC,,,,,,,,
12697,3852,East Sale Raaf,Melbourne,Victoria,VIC,,,,,,,,
12698,3853,Sale,Melbourne,Victoria,VIC,160,230,300,,,240,280,350
12699,3854,Glengarry,Melbourne,Victoria,VIC,,,,,,,,
12700,3854,Glengarry North,Melbourne,Victoria,VIC,,,,,,,,
12701,3854,Glengarry West,Melbourne,Victoria,VIC,,,,,,,,
12702,3856,Toongabbie,Melbourne,Victoria,VIC,,,,,,,,
12703,3857,Cowwarr,Melbourne,Victoria,VIC,,,,,,,,
12704,3858,Dawson,Melbourne,Victoria,VIC,,,,,,,,
12705,3858,Denison,Melbourne,Victoria,VIC,,,,,,,,
12706,3858,Glen Falloch,Melbourne,Victoria,VIC,,,,,,,,
12707,3858,Glenmaggie,Melbourne,Victoria,VIC,,,,,,,,
12708,3858,Heyfield,Melbourne,Victoria,VIC,,,,,,,,
12709,3858,Licola,Melbourne,Victoria,VIC,,,,,,,,
12710,3858,Licola North,Melbourne,Victoria,VIC,,,,,,,,
12711,3858,Seaton,Melbourne,Victoria,VIC,,,,,,,,
12712,3858,Tamboritha,Melbourne,Victoria,VIC,,,,,,,,
12713,3858,Winnindoo,Melbourne,Victoria,VIC,,,,,,,,
12714,3859,Maffra West Upper,Melbourne,Victoria,VIC,,,,,,,,
12715,3859,Mewburn Park,Melbourne,Victoria,VIC,,,,,,,,
12716,3859,Newry,Melbourne,Victoria,VIC,,,,,,,,
12717,3859,Tinamba,Melbourne,Victoria,VIC,,,,,,,,
12718,3859,Tinamba West,Melbourne,Victoria,VIC,,,,,,,,
12719,3860,Boisdale,Melbourne,Victoria,VIC,,,,,,,,
12720,3860,Briagolong,Melbourne,Victoria,VIC,,,,,,,,
12721,3860,Bushy Park,Melbourne,Victoria,VIC,,,,,,,,
12722,3860,Coongulla,Melbourne,Victoria,VIC,,,,,,,,
12723,3860,Maffra,Melbourne,Victoria,VIC,160,230,300,,,240,280,350
12724,3860,Nuntin,Melbourne,Victoria,VIC,,,,,,,,
12725,3860,Riverslea,Melbourne,Victoria,VIC,,,,,,,,
12726,3860,Valencia Creek,Melbourne,Victoria,VIC,,,,,,,,
12727,3862,Castleburn,Melbourne,Victoria,VIC,,,,,,,,
12728,3862,Cobbannah,Melbourne,Victoria,VIC,,,,,,,,
12729,3862,Crooked River,Melbourne,Victoria,VIC,,,,,,,,
12730,3862,Dargo,Melbourne,Victoria,VIC,,,,,,,,
12731,3862,Hawkhurst,Melbourne,Victoria,VIC,,,,,,,,
12732,3862,Llowalong,Melbourne,Victoria,VIC,,,,,,,,
12733,3862,Meerlieu,Melbourne,Victoria,VIC,,,,,,,,
12734,3862,Munro,Melbourne,Victoria,VIC,,,,,,,,
12735,3862,Perry Bridge,Melbourne,Victoria,VIC,,,,,,,,
12736,3862,Stockdale,Melbourne,Victoria,VIC,,,,,,,,
12737,3862,Stratford,Melbourne,Victoria,VIC,,,,,,,,
12738,3862,Waterford,Melbourne,Victoria,VIC,,,,,,,,
12739,3864,Fernbank,Melbourne,Victoria,VIC,,,,,,,,
12740,3864,Glenaladale,Melbourne,Victoria,VIC,,,,,,,,
12741,3864,The Fingerboard,Melbourne,Victoria,VIC,,,,,,,,
12742,3865,Lindenow,Melbourne,Victoria,VIC,,,,,,,,
12743,3869,Jumbuk,Melbourne,Victoria,VIC,,,,,,,,
12744,3869,Yinnar,Melbourne,Victoria,VIC,,,,,,,,
12745,3869,Yinnar South,Melbourne,Victoria,VIC,,,,,,,,
12746,3870,Boolarra,Melbourne,Victoria,VIC,,,,,,,,
12747,3870,Boolarra South,Melbourne,Victoria,VIC,,,,,,,,
12748,3870,Budgeree,Melbourne,Victoria,VIC,,,,,,,,
12749,3870,Grand Ridge,Melbourne,Victoria,VIC,,,,,,,,
12750,3870,Mirboo East,Melbourne,Victoria,VIC,,,,,,,,
12751,3871,Allambee Reserve,Melbourne,Victoria,VIC,,,,,,,,
12752,3871,Allambee South,Melbourne,Victoria,VIC,,,,,,,,
12753,3871,Baromi,Melbourne,Victoria,VIC,,,,,,,,
12754,3871,Darlimurla,Melbourne,Victoria,VIC,,,,,,,,
12755,3871,Delburn,Melbourne,Victoria,VIC,,,,,,,,
12756,3871,Mirboo,Melbourne,Victoria,VIC,,,,,,,,
12757,3871,Mirboo North,Melbourne,Victoria,VIC,,,,,,,,
12758,3873,Gormandale,Melbourne,Victoria,VIC,,,,,,,,
12759,3874,Carrajung South,Melbourne,Victoria,VIC,,,,,,,,
12760,3874,Mcloughlins Beach,Melbourne,Victoria,VIC,,,,,,,,
12761,3874,Woodside,Melbourne,Victoria,VIC,,,,,,,,
12762,3874,Woodside Beach,Melbourne,Victoria,VIC,,,,,,,,
12763,3874,Woodside North,Melbourne,Victoria,VIC,,,,,,,,
12764,3875,Bairnsdale,Melbourne,Victoria,VIC,170,230,280,,,250,300,373
12765,3875,Bengworden,Melbourne,Victoria,VIC,,,,,,,,
12766,3875,Broadlands,Melbourne,Victoria,VIC,,,,,,,,
12767,3875,Bullumwaal,Melbourne,Victoria,VIC,,,,,,,,
12768,3875,Calulu,Melbourne,Victoria,VIC,,,,,,,,
12769,3875,Clifton Creek,Melbourne,Victoria,VIC,,,,,,,,
