PropertyMedianID,Suburb,PropertyMedian,UpdatedYear
2510,Shortland,491000,2016
2511,Silverdale,680000,2016
2512,Silverwater,720000,2016
2513,Smeaton Grange,700000,2016
2514,Soldiers Point,449000,2016
2515,Somersby,600000,2016
2516,South Coogee,1100000,2016
2517,South Granville,708000,2016
2518,South Hurstville,880000,2016
2519,South Maitland,417000,2016
2520,South Maroota,1089000,2016
2521,South Penrith,589000,2016
2522,South Turramurra,1600000,2016
2523,South Warriewood,1391000,2016
2524,South Wentworthville,708000,2016
2525,South Windsor,635000,2016
2526,Speers Point,491000,2016
2527,Spencer,600000,2016
2528,Spring Hill,595000,2016
2529,Springfield,600000,2016
2530,St Albans,635000,2016
2531,St Andrews,545000,2016
2532,St Clair,589000,2016
2533,St Helens Park,545000,2016
2534,St Huberts Island,600000,2016
2535,St Ives,1600000,2016
2536,St Ives Chase,1600000,2016
2537,St Johns Park,700000,2016
2538,St Peters,985000,2016
2539,Stanhope Gardens,632000,2016
2540,Stanmore,985000,2016
2541,Stanwell Park,595000,2016
2542,Stanwell Tops,595000,2016
2543,Stockton,491000,2016
2544,Stokes Point,1391000,2016
2545,Strathfield,715000,2016
2546,Strathfield South,715000,2016
2547,Summer Hill,491000,2016
2548,Summer Hill,825000,2016
2549,Summerland Point,480000,2016
2550,Surry Hills,930000,2016
2551,Sutherland,900000,2016
2552,Swan Bay,449000,2016
2553,Swansea Heads,491000,2016
2554,Sydenham,985000,2016
2555,Sydney,930000,2016
2556,Sydney Airport,760000,2016
2557,Sylvania,900000,2016
2558,Sylvania Waters,900000,2016
2559,Tacoma,480000,2016
2560,Tacoma South,480000,2016
2561,Tahmoor,680000,2016
2562,Tamarama,1200000,2016
2563,Tanilba Bay,449000,2016
2564,Tarana,578000,2016
2565,Taren Point,900000,2016
2566,Tarrawanna,595000,2016
2567,Tascott,600000,2016
2568,Taylors Beach,449000,2016
2569,Taylors Point,1391000,2016
2570,Telarah,417000,2016
2571,Telopea,720000,2016
2572,Tempe,985000,2016
2573,Ten Mile Hollow,635000,2016
2574,Tenambit,417000,2016
2575,Tennyson,635000,2016
2576,Tennyson Point,1020000,2016
2577,Teralba,491000,2016
2578,Terrey Hills,1035000,2016
2579,Terrigal,600000,2016
2580,The Basin,1391000,2016
2581,The Entrance,480000,2016
2582,The Entrance North,480000,2016
2583,The Hill,491000,2016
2584,The Junction,491000,2016
2585,The Meadows,578000,2016
2586,The Peaks,680000,2016
2587,The Ponds,632000,2016
2588,The Rocks,930000,2016
2589,The Slopes,635000,2016
2590,Thirlmere,680000,2016
2591,Thirroul,595000,2016
2592,Tighes Hill,491000,2016
2593,Tilligerry Creek,449000,2016
2594,Tingira Heights,491000,2016
2595,Tomago,449000,2016
2596,Toolijooa,688000,2016
2597,Toowoon Bay,480000,2016
2598,Top Ryde,1020000,2016
2599,Toukley,480000,2016
2600,Towlers Bay,1391000,2016
2601,Towradgi,595000,2016
2602,Tregear,632000,2016
2603,Tuggerah,480000,2016
2604,Tuggerawong,480000,2016
2605,Tumbi Umbi,480000,2016
2606,Tumbledown Dick,1391000,2016
2607,Turimetta,1391000,2016
2608,Turramurra,1600000,2016
2609,Turrella,760000,2016
2610,Ultimo,930000,2016
2611,Umina,600000,2016
2612,Unanderra,595000,2016
2613,University Of Wollongong,595000,2016
2614,Upper Colo,635000,2016
2615,Upper Kangaroo Valley,688000,2016
2616,Upper Macdonald,635000,2016
2617,Upper Mangrove,600000,2016
2618,Valentine,491000,2016
2619,Varroville,545000,2016
2620,Voyager Point,695000,2016
2621,Wadalba,480000,2016
2622,Wagstaffe,600000,2016
2623,Wahroonga,1600000,2016
2624,Wakeley,700000,2016
2625,Wallacia Heights,680000,2016
2626,Wallarah,480000,2016
2627,Wallerawang,578000,2016
2628,Wallsend,491000,2016
2629,Wallsend South,491000,2016
2630,Wamberal,600000,2016
2631,Warabrook,491000,2016
2632,Waratah,491000,2016
2633,Waratah West,491000,2016
2634,Wareemba,1006000,2016
2635,Warnervale,480000,2016
2636,Warragamba,680000,2016
2637,Warrawee,1600000,2016
2638,Warrawong,595000,2016
2639,Warriewood,1391000,2016
2640,Warriewood Beach,1391000,2016
2641,Warwick Farm,695000,2016
2642,Watanobbi,480000,2016
2643,Waterfall,900000,2016
2644,Waterloo,930000,2016
2645,Watsons Bay,1709000,2016
2646,Wattle Grove,695000,2016
2647,Waverley,1200000,2016
2648,Waverton,1050000,2016
2649,Webbs Creek,635000,2016
2650,Wedderburn,545000,2016
2651,Wendoree Park,600000,2016
2652,Wentworth Point,720000,2016
2653,Werombi Road,680000,2016
2654,Werri Beach,688000,2016
2655,Werrington,589000,2016
2656,Werrington County,589000,2016
2657,Werrington Downs,589000,2016
2658,West Gosford,600000,2016
2659,West Hoxton,695000,2016
2660,West Killara,1600000,2016
2661,West Lindfield,1600000,2016
2662,West Pennant Hills,1089000,2016
2663,West Pymble,1600000,2016
2664,West Ryde,1020000,2016
2665,West Wallsend,491000,2016
2666,West Wollongong,595000,2016
2667,Weston,316000,2016
2668,Wetherill Park,700000,2016
2669,Whalan,632000,2016
2670,Whale Beach,1391000,2016
2671,Wheeler Heights,1035000,2016
2672,Wheeny Creek,578000,2016
2673,Wheeny Creek,635000,2016
2674,Whitebridge,491000,2016
2675,Wickham,491000,2016
2676,Wilberforce,635000,2016
2677,Wiley Park,700000,2016
2678,Williamtown,449000,2016
2679,Willmot,632000,2016
2680,Willoughby,1486000,2016
2681,Willow Vale,688000,2016
2682,Windale,491000,2016
2683,Windang,595000,2016
2684,Windella,417000,2016
2685,Windsor,635000,2016
2686,Windsor Downs,635000,2016
2687,Wolli Creek,760000,2016
2688,Wollombi,316000,2016
2689,Wollongong,595000,2016
2690,Wollongong,595000,2016
2691,Wollongong West,595000,2016
2692,Wollstonecraft,1050000,2016
2693,Wombarra,595000,2016
2694,Womerah,635000,2016
2695,Wondabyne,600000,2016
2696,Wongawilli,595000,2016
2697,Woodbine,545000,2016
2698,Woodcroft,632000,2016
2699,Woodpark,708000,2016
2700,Woodrising,491000,2016
2701,Woollahra,1709000,2016
2702,Woolloomooloo,930000,2016
2703,Woolooware,900000,2016
2704,Woolwich,1780000,2016
2705,Woongarrah,480000,2016
2706,Woonona,595000,2016
2707,Woonona East,595000,2016
2708,Woronora,900000,2016
2709,Woronora Dam,595000,2016
2710,Woronora Heights,900000,2016
2711,Woy Woy,600000,2016
2712,Woy Woy Bay,600000,2016
2713,Wrights Creek,635000,2016
2714,Wyoming,600000,2016
2715,Wyong,480000,2016
2716,Wyong Creek,480000,2016
2717,Wyongah,480000,2016
2718,Yagoona,820000,2016
2719,Yagoona,700000,2016
2720,Yanderra,680000,2016
2721,Yarramalong,480000,2016
2722,Yarramundi,635000,2016
2723,Yarrawarrah,900000,2016
2724,Yattalunga,600000,2016
2725,Yerranderie,680000,2016
2726,Yowie Bay,900000,2016
2727,Zetland,930000,2016
2728,ABBOTSFORD,1176500,2016
2729,ABERFELDIE,1480000,2016
2730,AINTREE,533000,2016
2731,AIREYS INLET,675000,2016
2732,AIRPORT WEST,785000,2016
2733,ALBANVALE,435000,2016
2734,ALBERT PARK,1800000,2016
2735,ALBION,507500,2016
2736,ALEXANDRA,288800,2016
2737,ALFREDTON,375000,2016
2738,ALLANSFORD,285000,2016
2739,ALPHINGTON,1482500,2016
2740,ALTONA,850000,2016
2741,ALTONA EAST,770000,2016
2742,ALTONA MEADOWS,511000,2016
2743,ALTONA NORTH,735000,2016
2744,ANGLESEA,650000,2016
2745,APOLLO BAY,499000,2016
2746,ARARAT,204300,2016
2747,ARDEER,543000,2016
2748,ARMADALE,2130000,2016
2749,ARMSTRONG CREEK,477500,2016
2750,ASCOT (Bendigo),372000,2016
2751,ASCOT VALE,967500,2016
2752,ASHBURTON,1650000,2016
2753,ASHWOOD,1230000,2016
2754,ASPENDALE,865000,2016
2755,ASPENDALE GARDENS,832500,2016
2756,ATTWOOD,536000,2016
2757,AVENEL,205000,2016
2758,AVOCA,177300,2016
2759,AVONDALE HEIGHTS,740000,2016
2760,BACCHUS MARSH,392000,2016
2761,BADGER CREEK,405000,2016
2762,BAIRNSDALE,267000,2016
2763,BALACLAVA,1223000,2016
2764,BALCOMBE,912500,2016
2765,BALLAN,347500,2016
2766,BALLARAT CENTRAL,385000,2016
2767,BALLARAT EAST,299300,2016
2768,BALLARAT NORTH,347100,2016
2769,BALNARRING,630800,2016
2770,BALNARRING BEACH,885000,2016
2771,BALWYN,2080000,2016
2772,BALWYN NORTH,1799000,2016
2773,BANNOCKBURN,391000,2016
2774,BARANDUDA,370000,2016
2775,BARNAWARTHA,220000,2016
2776,BARWON HEADS,830000,2016
2777,BAXTER,421000,2016
2778,BAYSWATER,700000,2016
2779,BAYSWATER NORTH,622500,2016
2780,BEACONSFIELD,617500,2016
2781,BEACONSFIELD UPPER,790000,2016
2782,BEAUFORT,277500,2016
2783,BEAUMARIS,1478000,2016
2784,BEECHWORTH,330500,2016
2785,BELGRAVE,536000,2016
2786,BELGRAVE SOUTH,565000,2016
2787,BELL PARK,370000,2016
2788,BELL POST HILL,369800,2016
2789,BELLFIELD (Greater Melbourne),779000,2016
2790,BELMONT,455000,2016
2791,BENALLA,225000,2016
2792,BENDIGO,391300,2016
2793,BENTLEIGH,1335000,2016
2794,BENTLEIGH EAST,1150000,2016
2795,BERWICK,600000,2016
2796,BEVERIDGE,418000,2016
2797,BIRCHIP,55200,2016
2798,BIRREGURRA,280000,2016
2799,BITTERN,462500,2016
2800,BLACK HILL,332500,2016
2801,BLACK ROCK,1692500,2016
2802,BLACKBURN,1210000,2016
2803,BLACKBURN NORTH,1014500,2016
2804,BLACKBURN SOUTH,1049000,2016
2805,BLACKWOOD,376000,2016
2806,BLAIRGOWRIE,702500,2016
2807,BLIND BIGHT,375000,2016
2808,BONBEACH,774000,2016
2809,BONNIE DOON,290000,2016
2810,BOORT,217500,2016
2811,BORONIA,653300,2016
2812,BOTANIC RIDGE,590000,2016
2813,BOX HILL,1565000,2016
2814,BOX HILL NORTH,1140000,2016
2815,BOX HILL SOUTH,1107000,2016
2816,BRAYBROOK,645000,2016
2817,BREAKWATER,335000,2016
2818,BRIAR HILL,618000,2016
2819,BRIGHT,519500,2016
2820,BRIGHTON,2567500,2016
2821,BRIGHTON EAST,1708000,2016
2822,BROADFORD,282500,2016
2823,BROADMEADOWS,420000,2016
2824,BROOKFIELD,364000,2016
2825,BROOKLYN,736300,2016
2826,BROWN HILL,294000,2016
2827,BRUNSWICK,1026000,2016
2828,BRUNSWICK EAST,991500,2016
2829,BRUNSWICK WEST,915800,2016
2830,BULLEEN,1150000,2016
2831,BUNDALONG,435000,2016
2832,BUNDOORA,653000,2016
2833,BUNINYONG,395000,2016
2834,BUNYIP,450000,2016
2835,BURNLEY,1245000,2016
2836,BURNSIDE,518500,2016
2837,BURNSIDE HEIGHTS,580000,2016
2838,BURWOOD,1250000,2016
2839,BURWOOD EAST,1003000,2016
2840,CAIRNLEA,606000,2016
2841,CALIFORNIA GULLY,254500,2016
2842,CAMBERWELL,2230000,2016
2843,CAMPBELLFIELD,418500,2016
2844,CAMPBELLS CREEK,328000,2016
2845,CAMPERDOWN,198000,2016
2846,CANADIAN,353500,2016
2847,CANTERBURY,2577500,2016
2848,CAPE PATERSON,405000,2016
2849,CAPE SCHANCK,842500,2016
2850,CAPEL SOUND,450000,2016
2851,CARDIGAN VILLAGE,440000,2016
2852,CARISBROOK,163500,2016
2853,CARLTON,1117000,2016
2854,CARLTON NORTH,1381000,2016
2855,CARNEGIE,1508000,2016
2856,CAROLINE SPRINGS,540000,2016
2857,CARRUM,773300,2016
2858,CARRUM DOWNS,427800,2016
2859,CASTERTON,100000,2016
2860,CASTLEMAINE,413000,2016
2861,CAULFIELD,1910000,2016
2862,CAULFIELD EAST,1335000,2016
2863,CAULFIELD NORTH,2300000,2016
2864,CAULFIELD SOUTH,1458000,2016
2865,CHADSTONE,1001000,2016
2866,CHARLTON,151000,2016
2867,CHELSEA,910000,2016
2868,CHELSEA HEIGHTS,631300,2016
2869,CHELTENHAM,1024000,2016
2870,CHELTENHAM EAST,860000,2016
2871,CHELTENHAM NORTH,910000,2016
2872,CHILTERN,225000,2016
2873,CHIRNSIDE PARK,613300,2016
2874,CHURCHILL,185000,2016
2875,CLARINDA,753500,2016
2876,CLAYTON,1077500,2016
2877,CLAYTON NORTH,1075000,2016
2878,CLAYTON SOUTH,760000,2016
2879,CLIFTON HILL,1262000,2016
2880,CLIFTON SPRINGS,337500,2016
2881,CLUNES,276500,2016
2882,CLYDE,450000,2016
2883,CLYDE NORTH,400200,2016
2884,COBDEN,165000,2016
2885,COBRAM,295000,2016
2886,COBURG,865000,2016
2887,COBURG EAST,875000,2016
2888,COBURG NORTH,786000,2016
2889,COCKATOO,450000,2016
2890,COHUNA,164000,2016
2891,COLAC,265000,2016
2892,COLDSTREAM,521000,2016
2893,COLERAINE,80000,2016
2894,COLLINGWOOD,910000,2016
2895,CONNEWARRE,830000,2016
2896,COOLAROO,345000,2016
2897,COONANS HILL,843000,2016
2898,CORINELLA,325000,2016
2899,CORIO,250000,2016
2900,CORONET BAY,261500,2016
2901,CORRYONG,220000,2016
2902,COWES,412000,2016
2903,COWES WEST,378000,2016
2904,CRAIGIEBURN,425500,2016
2905,CRANBOURNE,395000,2016
2906,CRANBOURNE EAST,466000,2016
2907,CRANBOURNE NORTH,445000,2016
2908,CRANBOURNE WEST,400000,2016
2909,CREMORNE,1110000,2016
2910,CRESWICK,249000,2016
2911,CRIB POINT,420500,2016
2912,CROYDON,710000,2016
2913,CROYDON HILLS,730000,2016
2914,CROYDON NORTH,745000,2016
2915,CROYDON SOUTH,707500,2016
2916,CURLEWIS,406300,2016
2917,DALLAS,344500,2016
2918,DALYSTON,250000,2016
2919,DANDENONG,560000,2016
2920,DANDENONG NORTH,554000,2016
2921,DARLEY,365000,2016
2922,DARNUM,290000,2016
2923,DAYLESFORD,435000,2016
2924,DEEPDENE,4200000,2016
2925,DEER PARK,436500,2016
2926,DELACOMBE,320000,2016
2927,DELAHEY,465000,2016
2928,DENNINGTON,322000,2016
2929,DERRIMUT,520000,2016
2930,DIAMOND CREEK,640000,2016
2931,DIGGERS REST,325000,2016
2932,DIMBOOLA,154000,2016
2933,DINGLEY VILLAGE,845000,2016
2934,DINNER PLAIN,355000,2016
2935,DON VALLEY,510000,2016
2936,DONALD,134000,2016
2937,DONCASTER,1220000,2016
2938,DONCASTER EAST,1225500,2016
2939,DONVALE,1000000,2016
2940,DOREEN,490000,2016
2941,DOVETON,425000,2016
2942,DROMANA,575000,2016
2943,DROUIN,340000,2016
2944,DRYSDALE,429000,2016
2945,DUNOLLY,182500,2016
2946,EAGLE POINT,247500,2016
2947,EAGLEHAWK,283500,2016
2948,EAGLEMONT,1805500,2016
2949,EAST BAIRNSDALE,191000,2016
2950,EAST BENDIGO,299300,2016
2951,EAST GEELONG,490000,2016
2952,EAST MELBOURNE,1450000,2016
2953,EAST WARBURTON,370000,2016
2954,EASTWOOD,385000,2016
2955,ECHUCA,325000,2016
2956,EDENHOPE,145000,2016
2957,EDITHVALE,935800,2016
2958,EILDON,207500,2016
2959,ELLIMINYT,295000,2016
2960,ELMORE,216000,2016
2961,ELSTERNWICK,1700000,2016
2962,ELTHAM,815000,2016
2963,ELTHAM NORTH,840300,2016
2964,ELWOOD,1810000,2016
2965,EMERALD,575000,2016
2966,ENDEAVOUR HILLS,571000,2016
2967,EPPING,470000,2016
2968,EPSOM,330000,2016
2969,ESSENDON,1435500,2016
2970,ESSENDON NORTH,846500,2016
2971,ESSENDON WEST,912500,2016
2972,EUMEMMERRING,456600,2016
2973,EUREKA,292000,2016
2974,EUROA,265000,2016
2975,EYNESBURY,459000,2016
2976,FAIRFIELD,1145000,2016
2977,FAIRHAVEN,1087800,2016
2978,FAWKNER,586300,2016
2979,FERNTREE GULLY,657500,2016
2980,FERNY CREEK,632500,2016
2981,FINGAL,800000,2016
2982,FITZROY,1395000,2016
2983,FITZROY NORTH,1360000,2016
2984,FIVEWAYS,555000,2016
2985,FLEMINGTON,918000,2016
2986,FLINDERS,1200000,2016
2987,FLORA HILL,307500,2016
2988,FLOWERDALE,230000,2016
2989,FOOTSCRAY,835000,2016
2990,FOREST HILL,934500,2016
2991,FOSTER,262500,2016
2992,FRANKSTON,480000,2016
2993,FRANKSTON NORTH,358500,2016
2994,FRANKSTON SOUTH,697000,2016
2995,FRASER RISE,487000,2016
2996,FYANSFORD,619500,2016
2997,GARDEN CITY,1631000,2016
2998,GARFIELD,342500,2016
2999,GEELONG,560000,2016
3000,GEELONG WEST,598000,2016
3001,GEMBROOK,545000,2016
3002,GISBORNE,660000,2016
3003,GLADSTONE PARK,525000,2016
3004,GLEN HUNTLY,1465000,2016
3005,GLEN IRIS,1942500,2016
3006,GLEN WAVERLEY,1230000,2016
3007,GLENGARRY,261300,2016
3008,GLENROWAN,282300,2016
3009,GLENROY,600000,2016
3010,GOLDEN BEACH,260000,2016
3011,GOLDEN POINT (Ballarat),297000,2016
3012,GOLDEN SQUARE,343500,2016
3013,GORDON,330000,2016
3014,GOUGHS BAY,200000,2016
3015,GOWANBRAE,631000,2016
3016,GRANTVILLE,294500,2016
3017,GREEN LAKE,329000,2016
3018,GREENSBOROUGH,731300,2016
3019,GREENVALE,526000,2016
3020,GROVEDALE,400000,2016
3021,HADFIELD,634000,2016
3022,HALLAM,460000,2016
3023,HALLS GAP,371000,2016
3024,HAMILTON,213000,2016
3025,HAMLYN HEIGHTS,429300,2016
3026,HAMPTON,1842500,2016
3027,HAMPTON EAST,1262500,2016
3028,HAMPTON PARK,428000,2016
3029,HARCOURT,397500,2016
3030,HARKNESS,365000,2016
3031,HASTINGS,400000,2016
3032,HASTINGS WEST,330000,2016
3033,HAWTHORN,2160000,2016
3034,HAWTHORN EAST,1862500,2016
3035,HEALESVILLE,463000,2016
3036,HEATHCOTE,246500,2016
3037,HEATHERTON,900000,2016
3038,HEATHMONT,802500,2016
3039,HEIDELBERG,1157500,2016
3040,HEIDELBERG HEIGHTS,830000,2016
3041,HEIDELBERG WEST,675000,2016
3042,HEPBURN,360000,2016
3043,HEPBURN SPRINGS,470000,2016
3044,HERNE HILL,370000,2016
3045,HEYFIELD,178500,2016
3046,HEYWOOD,135000,2016
3047,HIGHETT,1160000,2016
3048,HIGHTON,575000,2016
3049,HILLSIDE (Melton),526500,2016
3050,HOPPERS CROSSING,415000,2016
3051,HORSHAM,258500,2016
3052,HUGHESDALE,1263000,2016
3053,HUNTINGDALE,934800,2016
3054,HUNTLY,336500,2016
3055,HURSTBRIDGE,622500,2016
3056,INDENTED HEAD,390000,2016
3057,INGLEWOOD,156100,2016
3058,INVERLEIGH,360000,2016
3059,INVERLOCH,472500,2016
3060,INVERMAY PARK,383500,2016
3061,IRONBARK,260000,2016
3062,IRYMPLE,252500,2016
3063,IVANHOE,1455000,2016
3064,IVANHOE EAST,1772000,2016
3065,JACANA,398000,2016
3066,JAMIESON,165000,2016
3067,JAN JUC,783000,2016
3068,JUNCTION VILLAGE,384500,2016
3069,JUNORTOUN,500000,2016
3070,KALIMNA,245000,2016
3071,KALLISTA,560000,2016
3072,KALORAMA,480000,2016
3073,KANGAROO FLAT,291300,2016
3074,KANGAROO GROUND SOUTH,670000,2016
3075,KANIVA,220000,2016
3076,KEALBA,500000,2016
3077,KEILOR,815000,2016
3078,KEILOR DOWNS,590000,2016
3079,KEILOR EAST,720000,2016
3080,KEILOR LODGE,610000,2016
3081,KEILOR PARK,618000,2016
3082,KENNINGTON,315000,2016
3083,KENSINGTON,950000,2016
3084,KERANG,190500,2016
3085,KEW,2198500,2016
3086,KEW EAST,1600000,2016
3087,KEW NORTH,1680000,2016
3088,KEYSBOROUGH,690000,2016
3089,KIALLA,378000,2016
3090,KILCUNDA,630000,2016
3091,KILLARA (Wodonga),416800,2016
3092,KILMORE,355000,2016
3093,KILSYTH,620000,2016
3094,KILSYTH SOUTH,741000,2016
3095,KINGLAKE,376000,2016
3096,KINGLAKE WEST,355000,2016
3097,KINGS PARK,421000,2016
3098,KINGSBURY,597800,2016
3099,KINGSVILLE,988000,2016
3100,KNOXFIELD,742000,2016
3101,KOO WEE RUP,410000,2016
3102,KOONDROOK,267500,2016
3103,KOROIT,307500,2016
3104,KORUMBURRA,265000,2016
3105,KURUNJANG,311300,2016
3106,KYABRAM,240000,2016
3107,KYNETON,472800,2016
3108,LAKE BOGA,222500,2016
3109,LAKE GARDENS,400000,2016
3110,LAKE TYERS BEACH,297500,2016
3111,LAKE WENDOUREE,715000,2016
3112,LAKES ENTRANCE,265000,2016
3113,LALOR,469500,2016
3114,LANCEFIELD,357000,2016
3115,LANG LANG,365000,2016
3116,LANGWARRIN,500000,2016
3117,LARA,364000,2016
3118,LARA LAKE,402500,2016
3119,LAUNCHING PLACE,460000,2016
3120,LAVERTON,451000,2016
3121,LAVERTON SOUTH,526000,2016
3122,LENEVA,430000,2016
3123,LEONGATHA,298500,2016
3124,LEOPOLD,411000,2016
3125,LILYDALE,631000,2016
3126,LISMORE,148000,2016
3127,LOCH SPORT,175000,2016
3128,LONG GULLY,267500,2016
3129,LONGWARRY,325000,2016
3130,LORNE,745000,2016
3131,LOVELY BANKS,385500,2016
3132,LOWER PLENTY,925000,2016
3133,LUCAS,365000,2016
3134,LUCKNOW,204500,2016
3135,LYNBROOK,545000,2016
3136,LYNDHURST,550000,2016
3137,LYSTERFIELD,740000,2016
3138,MACEDON,607500,2016
3139,MACLEOD,775000,2016
3140,MADDINGLEY,330000,2016
3141,MAFFRA,265000,2016
3142,MAIDEN GULLY,515000,2016
3143,MAIDSTONE,734900,2016
3144,MALDON,345000,2016
3145,MALLACOOTA,240000,2016
3146,MALMSBURY,393500,2016
3147,MALVERN,2562500,2016
3148,MALVERN EAST,1830000,2016
3149,MANIFOLD HEIGHTS,620000,2016
3150,MANOR LAKES,425000,2016
3151,MANSFIELD,368300,2016
3152,MARIBYRNONG,950000,2016
3153,MARONG,348750,2016
3154,MARSHALL,390000,2016
